OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT_NAME,FIRE_YEAR,Month,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,FIPS_NAME
481137.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1000.0,0.1,A,38.29800001,-75.74360999,PRIVATE,MD,Wicomico County
481138.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,110.0,0.1,A,38.58269998,-76.57518998,PRIVATE,MD,Calvert County
481139.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Debris and open burning,,1700.0,0.1,A,39.70556001,-76.35499998,PRIVATE,MD,Harford County
481140.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1710.0,0.1,A,39.67019001,-76.23353997,PRIVATE,MD,Harford County
481141.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,2040.0,0.1,A,38.37813,-76.95834001,PRIVATE,MD,St. Mary's County
481142.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,1730.0,0.4,B,39.05888998,-77.16611002,MUNICIPAL/LOCAL,MD,Montgomery County
481143.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Debris and open burning,,1515.0,0.1,A,38.55354,-76.78289999,PRIVATE,MD,Charles County
481144.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Debris and open burning,,1620.0,0.1,A,38.46205997,-76.46732001,PRIVATE,MD,Calvert County
481145.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Debris and open burning,,2330.0,0.3,B,38.505,-76.58465997,PRIVATE,MD,Calvert County
481146.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1555.0,0.2,A,38.54651999,-77.16665998,PRIVATE,MD,Charles County
481147.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Smoking,,1859.0,0.1,A,39.51472001,-77.23424999,PRIVATE,MD,Frederick County
481148.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Natural,Natural,,2146.0,0.1,A,38.71221999,-75.87805002,PRIVATE,MD,Caroline County
481149.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1423.0,0.5,B,38.77638998,-75.93390998,PRIVATE,MD,Caroline County
481150.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1530.0,0.5,B,38.28584999,-76.60221999,PRIVATE,MD,St. Mary's County
481151.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1400.0,0.1,A,38.32066997,-76.56416,PRIVATE,MD,St. Mary's County
481152.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Debris and open burning,,2015.0,0.1,A,38.28695002,-76.83945002,PRIVATE,MD,St. Mary's County
481153.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1456.0,0.1,A,38.95332999,-75.86750001,PRIVATE,MD,Caroline County
481154.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1550.0,0.1,A,38.47949,-77.08650998,PRIVATE,MD,Charles County
481155.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1658.0,0.1,A,39.26666999,-76.18333001,PRIVATE,MD,Kent County
481156.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Arson/incendiarism,,1730.0,66.5,C,38.21500001,-75.81445001,STATE,MD,Somerset County
481157.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,1730.0,0.2,A,39.24389001,-76.74749997,STATE,MD,Baltimore County
481158.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1247.0,0.3,B,38.91027999,-75.81639,PRIVATE,MD,Caroline County
481159.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Arson/incendiarism,,1845.0,0.5,B,38.31944001,-75.96667,STATE,MD,Dorchester County
481160.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,1540.0,0.5,B,39.44166997,-79.29443998,PRIVATE,MD,Garrett County
481161.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1555.0,0.2,A,38.61281999,-76.91747001,PRIVATE,MD,Charles County
481162.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1200.0,0.1,A,38.38098,-75.51659,PRIVATE,MD,Wicomico County
481163.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,103.0,0.3,B,39.65563999,-75.82989002,PRIVATE,MD,Cecil County
481164.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1647.0,2.0,B,38.25610998,-75.72083,PRIVATE,MD,Somerset County
481165.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1650.0,0.1,A,38.36560998,-76.42106002,PRIVATE,MD,Calvert County
481166.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Smoking,,1545.0,0.2,A,39.40999998,-76.89278,MUNICIPAL/LOCAL,MD,Carroll County
481167.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Arson/incendiarism,,2148.0,0.3,B,39.71639001,-78.85415999,PRIVATE,MD,Allegany County
481168.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1046.0,0.1,A,38.66611,-76.03194002,PRIVATE,MD,Talbot County
481169.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1326.0,0.1,A,38.88416999,-76.05416999,PRIVATE,MD,Talbot County
481170.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1640.0,0.1,A,38.77583,-76.06722001,PRIVATE,MD,Talbot County
481171.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Arson/incendiarism,,1954.0,0.2,A,38.40254998,-75.78667,PRIVATE,MD,Wicomico County
481172.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1330.0,0.2,A,39.67989001,-76.01711997,PRIVATE,MD,Cecil County
481173.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Smoking,,1500.0,0.8,B,38.3721,-76.76249999,PRIVATE,MD,St. Mary's County
481174.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Recreation and ceremony,,1420.0,0.1,A,39.49055,-76.92110998,PRIVATE,MD,Carroll County
481175.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1220.0,0.1,A,38.72666999,-75.97833,PRIVATE,MD,Caroline County
481176.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1400.0,0.3,B,39.65966997,-75.84897,PRIVATE,MD,Cecil County
481177.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,1300.0,2.0,B,39.25000002,-77.40833001,PRIVATE,MD,Frederick County
481178.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Natural,Natural,,1000.0,0.2,A,38.16261,-75.31720001,PRIVATE,MD,Worcester County
481179.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,1730.0,3.0,B,39.19402998,-77.42777998,MUNICIPAL/LOCAL,MD,Montgomery County
481180.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1602.0,0.2,A,38.55,-76.00049998,PRIVATE,MD,Dorchester County
481181.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1645.0,0.1,A,38.30939999,-75.67139,PRIVATE,MD,Wicomico County
481182.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Natural,Natural,,1645.0,0.5,B,39.63221998,-78.84638997,PRIVATE,MD,Allegany County
481183.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,2256.0,1.3,B,38.74944002,-76.33083002,PRIVATE,MD,Talbot County
481184.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Natural,Natural,,1003.0,1.0,B,38.62138999,-76.01999999,PRIVATE,MD,Talbot County
481185.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Railroad operations and maintenance,,1900.0,0.6,B,39.55981002,-76.06811,UNDEFINED FEDERAL,MD,Cecil County
481186.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Debris and open burning,,818.0,0.1,A,39.65158,-76.45264,PRIVATE,MD,Harford County
481187.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,1435.0,0.2,A,39.59583,-75.96278002,PRIVATE,MD,Cecil County
481188.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,2000.0,0.3,B,38.96844999,-76.90433998,MUNICIPAL/LOCAL,MD,Prince George's County
481189.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1720.0,0.2,A,38.44031998,-75.64167001,PRIVATE,MD,Wicomico County
481190.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,1300.0,0.5,B,39.67404998,-79.00031,PRIVATE,MD,Garrett County
481191.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Natural,Natural,,2310.0,0.1,A,38.14510997,-76.51055999,PRIVATE,MD,St. Mary's County
481192.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1930.0,0.1,A,39.50624998,-76.86715998,PRIVATE,MD,Charles County
481193.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,2130.0,0.5,B,38.40436999,-75.56471998,PRIVATE,MD,Wicomico County
481194.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1715.0,0.1,A,39.695,-78.95532,PRIVATE,MD,Garrett County
481195.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1620.0,1.2,B,39.59757001,-76.35361,PRIVATE,MD,Harford County
481196.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1710.0,3.1,B,38.98278001,-76.11584002,PRIVATE,MD,Queen Anne's County
481197.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1816.0,0.1,A,39.44221999,-77.68667,STATE,MD,Washington County
481198.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1906.0,0.1,A,39.39167,-77.23138999,PRIVATE,MD,Frederick County
481199.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Debris and open burning,,1405.0,0.5,B,38.55308,-76.78557997,PRIVATE,MD,Charles County
481200.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,1825.0,0.2,A,39.37361,-77.22945,PRIVATE,MD,Frederick County
481201.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,2045.0,0.1,A,39.13667001,-77.23694999,STATE,MD,Montgomery County
481202.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Equipment and vehicle use,,1930.0,2.0,B,39.52361002,-79.38055,PRIVATE,MD,Garrett County
481203.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Arson/incendiarism,,1630.0,0.7,B,39.56666998,-78.51666999,STATE,MD,Allegany County
481204.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1815.0,0.1,A,38.17055998,-75.6975,PRIVATE,MD,Somerset County
481205.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1417.0,0.1,A,38.23105998,-75.47717,PRIVATE,MD,Worcester County
481206.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1850.0,0.2,A,38.47583002,-76.54757999,PRIVATE,MD,Calvert County
481207.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Equipment and vehicle use,,1730.0,0.1,A,39.71766,-77.49135998,PRIVATE,MD,Washington County
481208.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1400.0,0.1,A,38.59914,-76.90153002,MUNICIPAL/LOCAL,MD,Charles County
481209.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1400.0,0.4,B,38.59940998,-76.90009001,MUNICIPAL/LOCAL,MD,Charles County
481210.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1900.0,0.1,A,38.17135001,-76.41610998,PRIVATE,MD,St. Mary's County
481211.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,1400.0,3.7,B,39.53332997,-78.56667002,PRIVATE,MD,Allegany County
481212.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1107.0,0.1,A,38.55,-75.83382999,PRIVATE,MD,Dorchester County
481213.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1445.0,0.1,A,38.58917999,-76.78677001,PRIVATE,MD,Charles County
481214.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1950.0,0.2,A,38.54202,-77.18385,PRIVATE,MD,Charles County
481215.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Arson/incendiarism,,1900.0,1.5,B,39.55528001,-78.52694997,STATE,MD,Allegany County
481216.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1545.0,0.7,B,39.66421999,-75.86089002,PRIVATE,MD,Cecil County
481217.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1545.0,0.5,B,39.65824998,-75.85466998,PRIVATE,MD,Cecil County
481218.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1545.0,0.2,A,39.65682998,-75.85367002,PRIVATE,MD,Cecil County
481219.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Equipment and vehicle use,,1158.0,0.1,A,39.68583,-78.83277998,PRIVATE,MD,Allegany County
481220.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Smoking,,1650.0,0.1,A,38.59833002,-76.89375,PRIVATE,MD,Charles County
481221.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1759.0,0.4,B,39.06667,-76.05416999,PRIVATE,MD,Queen Anne's County
481222.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1400.0,0.2,A,39.59089002,-75.99552998,PRIVATE,MD,Cecil County
481223.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Equipment and vehicle use,,1400.0,0.4,B,39.58880999,-76.00088999,PRIVATE,MD,Cecil County
481224.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1340.0,0.1,A,38.60789002,-76.88718999,PRIVATE,MD,Charles County
481225.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1930.0,3.5,B,39.48360999,-79.06415997,MISSING/NOT SPECIFIED,MD,Allegany County
481226.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Debris and open burning,,2135.0,2.0,B,39.51389001,-79.45833998,PRIVATE,MD,Garrett County
481227.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,2030.0,1.9,B,38.60833001,-76.21667001,PRIVATE,MD,Dorchester County
481228.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Smoking,,1230.0,0.1,A,39.71666999,-78.73333,PRIVATE,MD,Allegany County
481229.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1520.0,4.1,B,39.27083001,-76.0,PRIVATE,MD,Kent County
481230.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Debris and open burning,,1435.0,0.1,A,39.61812001,-76.54504,PRIVATE,MD,Harford County
481231.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Recreation and ceremony,,825.0,1.3,B,39.53425999,-76.50158998,STATE,MD,Harford County
481232.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Arson/incendiarism,,2330.0,0.1,A,39.47999999,-76.23451997,PRIVATE,MD,Harford County
481233.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,2034.0,0.3,B,38.71670002,-76.76791999,PRIVATE,MD,Prince George's County
481234.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1630.0,0.8,B,39.52838999,-75.89647001,PRIVATE,MD,Cecil County
481235.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1530.0,0.1,A,39.59999997,-78.95000002,PRIVATE,MD,Allegany County
481236.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1400.0,1.0,B,38.30836,-75.99449999,PRIVATE,MD,Dorchester County
481237.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,2355.0,0.1,A,39.10333001,-75.75915997,PRIVATE,MD,Caroline County
481238.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1609.0,0.2,A,38.69277997,-75.78971998,PRIVATE,MD,Caroline County
481239.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,2152.0,0.4,B,38.80888997,-76.30804998,PRIVATE,MD,Talbot County
481240.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1745.0,0.1,A,39.50609998,-79.22512998,PRIVATE,MD,Garrett County
481241.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1351.0,0.2,A,38.97416999,-75.83972,PRIVATE,MD,Caroline County
481242.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1552.0,0.1,A,38.69277997,-75.78971998,PRIVATE,MD,Caroline County
481243.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,1655.0,0.1,A,38.87971998,-75.83082999,PRIVATE,MD,Caroline County
481244.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1400.0,1.0,B,38.01,-75.64916999,PRIVATE,MD,Somerset County
481245.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1400.0,0.1,A,38.01,-75.64916999,MUNICIPAL/LOCAL,MD,Charles County
481246.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1540.0,0.1,A,38.60046999,-76.89926001,MUNICIPAL/LOCAL,MD,Charles County
481247.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Central Maryland District,2018.0,December,Human,Debris and open burning,,2010.0,0.1,A,39.70555001,-76.06722001,PRIVATE,MD,Cecil County
481248.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1128.0,0.1,A,38.75535,-76.90178999,MUNICIPAL/LOCAL,MD,Prince George's County
481249.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1700.0,0.1,A,38.33332999,-75.93611,PRIVATE,MD,Dorchester County
481250.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Debris and open burning,,1745.0,0.4,B,38.95833002,-76.17499997,PRIVATE,MD,Queen Anne's County
481251.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Misuse of fire by a minor,Minor,2015.0,0.3,B,39.23332999,-76.07499998,PRIVATE,MD,Kent County
481252.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,,0.1,A,39.02832998,-75.78693998,PRIVATE,MD,Caroline County
481253.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,2052.0,0.1,A,38.96305,-75.78358,PRIVATE,MD,Caroline County
481254.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Western Maryland District,2018.0,December,Human,Arson/incendiarism,,1520.0,0.1,A,39.64110999,-78.92888999,STATE,MD,Allegany County
481255.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,1620.0,0.1,A,38.65129,-76.86569,MUNICIPAL/LOCAL,MD,Charles County
481256.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Natural,Natural,,59.0,0.1,A,38.96667001,-76.05000002,PRIVATE,MD,Queen Anne's County
481257.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Natural,Natural,,846.0,0.1,A,38.91305999,-76.08376,PRIVATE,MD,Talbot County
481258.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Missing data/not specified/undetermined,,1500.0,0.1,A,38.38468001,-75.70277,PRIVATE,MD,Wicomico County
481259.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1500.0,3.7,B,39.30832997,-75.9,PRIVATE,MD,Kent County
481260.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Southern Maryland District,2018.0,December,Human,Arson/incendiarism,,2105.0,0.1,A,38.59833002,-76.89375,MUNICIPAL/LOCAL,MD,Charles County
481261.0,NONFED,ST-NASF,Maryland Department of Natural Resources Forest Service,MDS Eastern Maryland District,2018.0,December,Human,Equipment and vehicle use,,1700.0,3.1,B,38.93056001,-75.91084,PRIVATE,MD,Caroline County
