OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT_NAME,FIRE_YEAR,Month,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,FIPS_NAME
364983,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1600,170,D,38.37,-76.04792,PRIVATE,MD,
364984,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1730,20,C,38.36817,-76.04628,STATE,MD,
364985,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1400,150,D,38.41666667,-76.99166667,STATE,MD,
364986,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1400,0.5,B,38.46678,-76.06631,PRIVATE,MD,
364987,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,1580,F,38.35,-75.91666667,STATE,MD,
364988,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,1756,F,38.35416667,-75.95,STATE,MD,
364989,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,500,E,38.35,-75.91666667,STATE,MD,
364990,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,100,D,38.38611111,-76.05555556,STATE,MD,
364991,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Recreation and ceremony,,1900,127,D,38.31666667,-76.05,STATE,MD,
364992,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Equipment and vehicle use,,1600,10,C,38.53333333,-76.075,PRIVATE,MD,
364993,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1510,1,B,38.45197,-76.02958,PRIVATE,MD,
364994,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1500,30,C,38.35,-76.125,PRIVATE,MD,
364995,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1700,522,E,39.325,-76.07361111,PRIVATE,MD,
364996,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2100,750,E,38.37833,-76.03667,PRIVATE,MD,
364997,FED,FWS-FMIS,Patuxent National Wildlife Refuge,Patuxent National Wildlife Refuge,2018,March,Human,Smoking,,1500,0.1,A,39.03333,-76.79639,FWS,MD,
364998,FED,FWS-FMIS,Patuxent National Wildlife Refuge,Patuxent National Wildlife Refuge,2018,March,Human,Power generation/transmission/distribution,,2130,1,B,39.05556,-76.81694,FWS,MD,
364999,FED,FWS-FMIS,Patuxent National Wildlife Refuge,Patuxent National Wildlife Refuge,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1500,1,B,39.030465,-76.783846,FWS,MD,
365099,FED,FWS-FMIS,Mackay Island National Wildlife Refuge,Mackay Island National Wildlife Refuge,2018,March,Human,Arson/incendiarism,,1600,0.1,A,36.55833333,-75.925,PRIVATE,VA,
365320,FED,FWS-FMIS,Back Bay National Wildlife Refuge,Back Bay National Wildlife Refuge,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1900,80,C,36.72777778,-75.95,FWS,VA,
365321,FED,FWS-FMIS,Chincoteague National Wildlife Refuge,Chincoteague National Wildlife Refuge,2018,March,Human,Missing data/not specified/undetermined,,1257,0.2,A,37.90833,-75.35417,FWS,VA,
365322,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,,0.2,A,36.57972222,-76.52222222,FWS,VA,
365323,FED,FWS-FMIS,Potomac River Refuges,Potomac River Refuges,2018,March,Human,Smoking,,2205,1,B,38.61167,-77.25056,FWS,VA,
365941,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1730,35,C,38.41556,-75.99944,STATE,MD,
365942,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1530,2,B,38.44194,-76.07694,PRIVATE,MD,
365943,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Missing data/not specified/undetermined,,1800,60,C,38.242,-76.03833,FWS,MD,
365944,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1700,1,B,38.243,-76.14,FWS,MD,
365945,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1730,5,B,38.40722,-76.09964,FWS,MD,
365946,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1000,0.1,A,38.43083,-76.21278,FWS,MD,
365947,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Recreation and ceremony,,1200,2.5,B,38.51666667,-76.34166667,PRIVATE,MD,
365948,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,2000,2,B,38.43333333,-75.85833333,PRIVATE,MD,
365949,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,500,E,38.223,-75.523,STATE,MD,
365950,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,40,C,38.21,-75.55,STATE,MD,
365951,FED,FWS-FMIS,Patuxent National Wildlife Refuge,Patuxent National Wildlife Refuge,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1800,0.5,B,39.08556,-76.7422,FWS,MD,
366419,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,1200,0.1,A,36.575,-76.54166667,FWS,VA,
366421,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,1530,0.1,A,36.675,-76.41527778,FWS,VA,
366422,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,1300,0.2,A,36.68222222,-76.47833333,FWS,VA,
366983,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2100,50,C,38.38378,-76.05603,STATE,MD,
366984,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,0.1,A,38.4,-76.07305556,FWS,MD,
366985,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2300,80,C,38.41717,-76.00014,STATE,MD,
368070,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1800,615,E,38.36666667,-76.01666667,STATE,MD,
368071,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1730,250,D,38.38333333,-76.05,STATE,MD,
368072,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1400,2,B,38.24166667,-76.05,PRIVATE,MD,
368073,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,10,C,38.39166667,-76.00833333,STATE,MD,
368074,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,100,D,38.33333333,-75.95833333,STATE,MD,
368075,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1130,220,D,38.325,-75.9625,STATE,MD,
368076,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,250,D,38.375,-75.91666667,STATE,MD,
368078,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1330,200,D,38.38333333,-76.01666667,STATE,MD,
368079,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1645,21.1,C,38.43333333,-76.01666667,PRIVATE,MD,
368080,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1730,80,C,38.39166667,-75.99166667,STATE,MD,
368081,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1715,850,E,38.33333333,-76.05833333,PRIVATE,MD,
368082,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1500,120,D,38.37388889,-76.075,STATE,MD,
368083,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1645,1040,F,38.37027778,-76.05638889,STATE,MD,
368084,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1300,530,E,38.35027778,-76.06194444,STATE,MD,
368085,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1230,630,E,38.35833333,-76.04166667,STATE,MD,
368086,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,1000,F,38.35833333,-75.94166667,STATE,MD,
368087,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2015,0.3,B,38.375,-76.08333333,PRIVATE,MD,
368088,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1430,15,C,38.37916667,-75.99166667,PRIVATE,MD,
368089,FED,FWS-FMIS,Patuxent National Wildlife Refuge,Patuxent National Wildlife Refuge,2018,March,Human,Other causes,,845,0.1,A,39.04444444,-76.795,FWS,MD,
368588,FED,FWS-FMIS,Back Bay National Wildlife Refuge,Back Bay National Wildlife Refuge,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,5,B,36.72138889,-75.97,FWS,VA,
368589,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,1700,198,D,36.55277778,-76.41194444,STATE,VA,
369331,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1145,4,B,38.46583333,-76.10944444,PRIVATE,MD,
369332,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1715,5,B,38.46777778,-76.18916667,PRIVATE,MD,
369333,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1645,0.1,A,38.41833333,-76.23777778,PRIVATE,MD,
369334,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1530,0.2,A,38.50888889,-76.21111111,PRIVATE,MD,
369335,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1800,28,C,38.68222222,-75.73472222,PRIVATE,MD,
369336,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1500,1,B,38.44944444,-76.24666667,PRIVATE,MD,
369337,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1930,20,C,38.4725,-75.795,PRIVATE,MD,
369338,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1215,0.2,A,38.45833333,-76,PRIVATE,MD,
369339,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2000,3,B,38.39777778,-76.06361111,FWS,MD,
369340,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1915,0.8,B,38.35833333,-76.10416667,FWS,MD,
369341,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1645,20,C,38.37083333,-75.91805556,STATE,MD,
369342,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1530,400,E,38.35972222,-76.03583333,STATE,MD,
369343,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Recreation and ceremony,,1830,7,B,38.37833333,-76.08833333,FWS,MD,
369345,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Recreation and ceremony,,1615,0.1,A,38.45861111,-76.04138889,PRIVATE,MD,
369346,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1645,10,C,38.49111111,-76.28666667,FWS,MD,
369347,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,600,E,38.35166667,-75.91083333,STATE,MD,
369348,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,,370,E,38.42861111,-76.23388889,STATE,MD,
370804,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1645,10,C,38.32222222,-75.95194444,PRIVATE,MD,
370805,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1730,72,C,38.42,-75.97111111,STATE,MD,
370806,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,2015,5,B,38.43388889,-76.22138889,FWS,MD,
370807,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1745,3.2,B,38.40666667,-76.23194444,PRIVATE,MD,
370808,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1700,200,D,38.41055556,-76.14305556,PRIVATE,MD,
370809,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1645,170,D,38.415,-75.98638889,PRIVATE,MD,
370810,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1415,100,D,38.47361111,-76.01361111,PRIVATE,MD,
370811,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1730,35,C,38.38638889,-75.8825,PRIVATE,MD,
370812,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1330,158,D,38.37527778,-76.07472222,STATE,MD,
370813,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1530,40,C,38.37888889,-76.04388889,PRIVATE,MD,
370814,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1130,439,E,38.40638889,-75.99222222,STATE,MD,
370815,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1800,651,E,38.36777778,-76.05916667,PRIVATE,MD,
370816,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1430,1596,F,38.37944444,-76.04083333,STATE,MD,
370817,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1700,222,D,38.345,-75.94055556,STATE,MD,
370818,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2130,80,C,38.48444444,-76.25805556,FWS,MD,
370819,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1230,0.1,A,38.42611111,-76.01,PRIVATE,MD,
370820,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1145,0.5,B,38.44805556,-76.06777778,PRIVATE,MD,
370821,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1400,2,B,38.42694444,-75.91472222,PRIVATE,MD,
370822,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1500,0.1,A,38.43694444,-75.90055556,PRIVATE,MD,
370823,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1630,10,C,38.31472222,-76.09222222,PRIVATE,MD,
370824,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1815,20,C,38.33055556,-75.93888889,STATE,MD,
370825,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Equipment and vehicle use,,1530,10,C,38.44888889,-76.15694444,PRIVATE,MD,
370826,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2000,300,E,38.38666667,-76.05638889,STATE,MD,
370827,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1700,10,C,38.35777778,-75.93638889,STATE,MD,
370828,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,2145,3,B,38.45888889,-76.09055556,PRIVATE,MD,
370829,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1800,0.3,B,38.37138889,-76.10194444,FWS,MD,
370830,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1745,58,C,38.34277778,-76.12194444,PRIVATE,MD,
370831,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1500,0.3,B,38.54138889,-76.02388889,PRIVATE,MD,
370832,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1930,5,B,38.63638889,-75.80472222,PRIVATE,MD,
370833,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1600,10,C,38.54138889,-76.10944444,PRIVATE,MD,
370834,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1445,0.1,A,38.45388889,-76.25444444,PRIVATE,MD,
371423,FED,FWS-FMIS,Great Dismal Swamp National Wildlife Refuge,Great Dismal Swamp National Wildlife Refuge,2018,March,Natural,Natural,,1800,535,E,36.59166667,-76.50194444,FWS,VA,
372022,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2145,250,D,38.33777778,-75.955,STATE,MD,
372023,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1500,550,E,38.39388889,-75.99027778,STATE,MD,
372024,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1630,320,E,38.37944444,-76.0425,PRIVATE,MD,
372025,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,2100,400,E,38.37833333,-76.04972222,PRIVATE,MD,
372026,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2145,0.4,B,38.43416667,-76.23694444,FWS,MD,
372027,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,900,1,B,38.45194444,-76.08,PRIVATE,MD,
372028,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2000,350,E,38.40916667,-75.99166667,STATE,MD,
372029,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,2030,0.1,A,38.45,-76.24666667,FWS,MD,
372030,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Arson/incendiarism,,1500,1.3,B,38.62472222,-75.96722222,PRIVATE,MD,
372031,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1500,3208,F,38.40111111,-75.97111111,PRIVATE,MD,
372032,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,2000,306,E,38.4175,-76.15944444,PRIVATE,MD,
372033,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1715,0.2,A,38.46944444,-76.27055556,PRIVATE,MD,
372034,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1800,19,C,38.36611111,-76.135,FWS,MD,
372035,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,900,3.4,B,38.39833333,-76.15666667,PRIVATE,MD,
372036,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Missing data/not specified/undetermined,,2130,0.1,A,38.41194444,-76.23333333,FWS,MD,
372037,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Recreation and ceremony,,,0.1,A,39.3356,-76.0458,FWS,MD,
372038,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,1630,5.5,B,38.50055556,-76.1225,PRIVATE,MD,
372039,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1700,5,B,38.30694444,-76.11944444,PRIVATE,MD,
372040,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,2100,55.1,C,38.42138889,-76.04277778,PRIVATE,MD,
372041,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Debris and open burning,,1400,10,C,38.46861111,-76.30333333,PRIVATE,MD,
372042,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Natural,Natural,,1530,36,C,38.35,-75.79722222,STATE,MD,
372043,FED,FWS-FMIS,Blackwater National Wildlife Refuge,Chesapeake Marshlands National Wildlife Refuge Complex,2018,March,Human,Equipment and vehicle use,,2030,0.5,B,38.52833333,-75.90833333,PRIVATE,MD,
